sys_mod_count,made_sla,caller_id,opened_by,contact_type,location,category,subcategory,u_symptom,impact,urgency,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,caused_by,closed_code,resolved_by,opened_at,resolution_time_hours,aging_days,priority,sla_breach_flag,created_month
0,True,Caller 5526,Opened by  58,Phone,Location 143,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 29,2016-05-14 23:26:00,0.133333333,0,3,0,2016-05
0,True,Caller 647,Opened by  62,Phone,Location 204,Category 57,Subcategory 185,Symptom 296,2 - Medium,2 - Medium,Group 24,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-05-14 23:51:00,52.41666667,2,3,1,2016-05
0,True,Caller 1552,Opened by  463,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-05-14 23:54:00,1.15,0,3,0,2016-05
0,True,Caller 2045,Opened by  463,Phone,Location 108,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-05-15 00:29:00,0.05,0,3,0,2016-05
0,True,Caller 4110,Opened by  239,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 114,2016-05-15 00:40:00,0.05,0,3,0,2016-05
0,True,Caller 4881,Opened by  463,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 120,False,False,Do Not Notify,?,?,?,code 6,Resolved by 108,2016-05-15 00:46:00,32.16666667,1,3,1,2016-05
0,True,Caller 2672,Opened by  8,Phone,Location 204,Category 34,Subcategory 112,Symptom 102,2 - Medium,2 - Medium,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,code 6,Resolved by 5,2016-05-15 00:51:00,0.116666667,0,3,0,2016-05
0,True,Caller 2558,Opened by  239,Phone,Location 161,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 114,2016-05-15 01:03:00,0.116666667,0,3,0,2016-05
0,True,Caller 4910,Opened by  463,Phone,Location 161,Category 57,Subcategory 170,Symptom 491,2 - Medium,1 - High,Group 65,?,False,False,Do Not Notify,?,?,?,code 2,Resolved by 191,2016-05-15 01:44:00,9.533333333,0,2,1,2016-05
0,True,Caller 2998,Opened by  239,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 114,2016-05-15 04:22:00,0.25,0,3,0,2016-05
0,True,Caller 4359,Opened by  463,Phone,Location 161,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-05-15 04:36:00,52.75,2,3,1,2016-05
0,True,Caller 1063,Opened by  47,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-05-15 05:26:00,27.2,1,3,1,2016-05
0,True,Caller 2791,Opened by  108,Phone,Location 179,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-15 06:25:00,120.7,5,3,1,2016-05
0,True,Caller 2791,Opened by  108,Phone,Location 179,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 29,Resolver 125,False,False,Do Not Notify,?,?,?,code 5,Resolved by 113,2016-05-15 06:55:00,224.6666667,9,3,1,2016-05
0,True,Caller 3416,Opened by  108,Phone,Location 143,Category 61,Subcategory 16,Symptom 491,2 - Medium,2 - Medium,Group 74,?,False,False,Do Not Notify,?,?,?,code 2,Resolved by 130,2016-05-15 06:57:00,51.41666667,2,3,1,2016-05
0,True,Caller 3416,Opened by  108,Phone,Location 143,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-05-15 07:05:00,80.8,3,3,1,2016-05
0,True,Caller 3416,Opened by  108,Phone,Location 143,Category 53,Subcategory 114,Symptom 592,2 - Medium,2 - Medium,Group 55,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-05-15 07:08:00,129.6833333,5,3,1,2016-05
0,True,Caller 356,Opened by  108,Phone,Location 143,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-15 07:11:00,0.833333333,0,3,0,2016-05
0,True,Caller 356,Opened by  108,Phone,Location 143,Category 57,Subcategory 185,Symptom 296,2 - Medium,2 - Medium,Group 24,Resolver 78,False,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-05-15 07:57:00,32.61666667,1,3,1,2016-05
0,True,Caller 4475,Opened by  108,Phone,Location 108,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-15 08:02:00,121.0833333,5,3,1,2016-05
0,True,Caller 4754,Opened by  108,Phone,Location 161,Category 57,Subcategory 185,Symptom 491,2 - Medium,2 - Medium,Group 24,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-15 09:26:00,1.45,0,3,0,2016-05
0,True,Caller 2166,Opened by  108,Phone,Location 161,Category 57,Subcategory 185,Symptom 296,2 - Medium,2 - Medium,Group 24,Resolver 89,False,False,Do Not Notify,?,?,?,code 8,Resolved by 81,2016-05-15 10:53:00,195.6166667,8,3,1,2016-05
0,True,Caller 2512,Opened by  180,Phone,Location 161,Category 46,Subcategory 223,?,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-05-15 11:36:00,0.216666667,0,3,0,2016-05
0,True,Caller 3474,Opened by  108,Phone,Location 143,Category 46,Subcategory 231,Symptom 292,2 - Medium,2 - Medium,Group 37,Resolver 200,False,False,Do Not Notify,?,?,?,code 6,Resolved by 182,2016-05-15 11:42:00,102.05,4,3,1,2016-05
0,True,Caller 1249,Opened by  17,Phone,Location 108,Category 53,Subcategory 82,Symptom 491,2 - Medium,2 - Medium,Group 76,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-05-15 12:41:00,240.2666667,10,3,1,2016-05
0,True,Caller 3552,Opened by  17,Phone,Location 204,Category 46,Subcategory 249,Symptom 491,1 - High,1 - High,Group 57,Resolver 155,False,False,Do Not Notify,?,?,?,code 8,Resolved by 139,2016-05-15 13:08:00,19.76666667,0,1,1,2016-05
0,True,Caller 435,Opened by  17,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-15 14:28:00,0.483333333,0,3,0,2016-05
0,True,Caller 4209,Opened by  386,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,code 6,Resolved by 169,2016-05-15 14:31:00,0.116666667,0,3,0,2016-05
0,True,Caller 4608,Opened by  17,Phone,Location 204,Category 57,Subcategory 185,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 140,False,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-05-15 15:02:00,71.35,2,3,1,2016-05
0,True,Caller 3472,Opened by  386,Phone,Location 169,Category 46,Subcategory 248,Symptom 267,2 - Medium,2 - Medium,Group 57,Resolver 216,False,False,Do Not Notify,?,?,?,code 1,Resolved by 197,2016-05-15 15:06:00,18.01666667,0,3,0,2016-05
0,True,Caller 3472,Opened by  386,Phone,Location 169,Category 46,Subcategory 248,Symptom 267,2 - Medium,2 - Medium,Group 57,Resolver 216,False,False,Do Not Notify,?,?,?,code 1,Resolved by 197,2016-05-15 15:15:00,17.88333333,0,3,0,2016-05
0,True,Caller 4263,Opened by  17,Phone,Location 204,Category 34,Subcategory 151,Symptom 491,2 - Medium,2 - Medium,Group 25,Resolver 125,False,False,Do Not Notify,?,?,?,code 5,Resolved by 113,2016-05-15 15:40:00,70.28333333,2,3,1,2016-05
0,True,Caller 827,Opened by  240,Phone,Location 51,Category 46,Subcategory 244,Symptom 245,2 - Medium,2 - Medium,Group 57,Resolver 200,False,False,Do Not Notify,?,?,?,code 6,Resolved by 182,2016-05-15 17:09:00,18.3,0,3,0,2016-05
0,True,Caller 5263,Opened by  17,Phone,Location 161,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-15 17:27:00,40.51666667,1,3,1,2016-05
0,True,Caller 537,Opened by  386,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,code 6,Resolved by 169,2016-05-15 17:59:00,0.166666667,0,3,0,2016-05
0,True,Caller 35,Opened by  305,Phone,Location 161,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 10,Resolved by 134,2016-05-15 18:54:00,0.366666667,0,3,0,2016-05
0,True,Caller 1855,Opened by  305,Phone,Location 161,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 150,False,False,Do Not Notify,?,?,?,code 10,Resolved by 134,2016-05-15 19:50:00,0.466666667,0,3,0,2016-05
0,True,Caller 5457,Opened by  17,Phone,Location 204,Category 37,Subcategory 123,Symptom 491,2 - Medium,2 - Medium,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,code 6,Resolved by 76,2016-05-15 19:55:00,14.75,0,3,0,2016-05
0,True,Caller 958,Opened by  305,Phone,Location 180,Category 20,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 150,False,False,Do Not Notify,?,?,?,code 6,Resolved by 134,2016-05-15 20:23:00,0.083333333,0,3,0,2016-05
0,True,Caller 1680,Opened by  305,Phone,Location 161,Category 43,Subcategory 105,?,2 - Medium,2 - Medium,Group 82,Resolver 194,False,False,Do Not Notify,?,?,?,code 6,Resolved by 177,2016-05-15 20:44:00,17.16666667,0,3,0,2016-05
0,True,Caller 1682,Opened by  305,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 39,Resolver 194,False,False,Do Not Notify,?,?,?,code 6,Resolved by 177,2016-05-15 20:46:00,17.18333333,0,3,0,2016-05
0,True,Caller 4403,Opened by  305,Phone,Location 55,Category 37,Subcategory 174,?,2 - Medium,2 - Medium,Group 50,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-05-15 21:36:00,60.85,2,3,1,2016-05
0,True,Caller 3530,Opened by  305,Phone,Location 179,Category 34,Subcategory 134,Symptom 465,2 - Medium,2 - Medium,Group 9,Resolver 114,False,False,Do Not Notify,?,?,?,code 6,Resolved by 102,2016-05-15 22:45:00,2392.333333,99,3,1,2016-05
0,True,Caller 4950,Opened by  305,Phone,Location 56,Category 57,Subcategory 170,?,2 - Medium,2 - Medium,Group 65,?,False,False,Do Not Notify,?,?,?,code 10,Resolved by 134,2016-05-15 23:23:00,0.283333333,0,3,0,2016-05
0,True,Caller 2797,Opened by  463,Phone,Location 204,Category 57,Subcategory 185,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 140,False,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-05-15 23:32:00,10.86666667,0,3,0,2016-05
0,True,Caller 5239,Opened by  397,Phone,Location 161,Category 35,Subcategory 28,Symptom 506,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 174,2016-05-16 00:16:00,0.1,0,3,0,2016-05
0,True,Caller 2899,Opened by  47,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 24,2016-05-16 00:23:00,0.45,0,3,0,2016-05
0,True,Caller 2045,Opened by  463,Phone,Location 108,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-05-16 00:30:00,0.2,0,3,0,2016-05
0,True,Caller 5250,Opened by  94,Phone,Location 56,Category 53,Subcategory 114,?,2 - Medium,2 - Medium,Group 66,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-05-16 00:34:00,607.8166667,25,3,1,2016-05
0,True,Caller 4561,Opened by  397,Phone,Location 161,Category 46,Subcategory 231,?,1 - High,1 - High,Group 37,Resolver 153,False,False,Do Not Notify,Problem ID  228,CHG0001398,?,code 6,Resolved by 137,2016-05-16 00:45:00,186.05,7,1,1,2016-05
0,True,Caller 2735,Opened by  239,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 1,Resolved by 114,2016-05-16 01:15:00,0.133333333,0,3,0,2016-05
0,True,Caller 2735,Opened by  239,Phone,Location 108,Category 42,Subcategory 223,?,2 - Medium,2 - Medium,Group 70,Resolver 126,False,False,Do Not Notify,?,?,?,code 1,Resolved by 114,2016-05-16 01:23:00,0.033333333,0,3,0,2016-05
0,True,Caller 4759,Opened by  94,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-05-16 01:28:00,367.6,15,3,1,2016-05
0,True,Caller 2397,Opened by  463,Phone,Location 54,Category 32,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-05-16 03:07:00,0.333333333,0,3,0,2016-05
0,True,Caller 1276,Opened by  94,Phone,Location 143,Category 9,Subcategory 202,Symptom 70,2 - Medium,2 - Medium,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,code 7,Resolved by 44,2016-05-16 03:14:00,120.8833333,5,3,1,2016-05
0,True,Caller 4759,Opened by  239,Phone,Location 161,Category 42,Subcategory 223,Symptom 532,2 - Medium,2 - Medium,Group 70,Resolver 194,False,False,Do Not Notify,?,?,?,code 6,Resolved by 177,2016-05-16 03:52:00,10.18333333,0,3,0,2016-05
0,True,Caller 5211,Opened by  47,Phone,Location 143,Category 24,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-05-16 04:06:00,6.733333333,0,3,0,2016-05
0,True,Caller 3344,Opened by  94,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,code 6,Resolved by 44,2016-05-16 05:16:00,120.85,5,3,1,2016-05
0,True,Caller 4561,Opened by  17,Phone,Location 161,Category 46,Subcategory 231,?,2 - Medium,2 - Medium,Group 37,Resolver 153,False,False,Do Not Notify,?,?,?,code 8,Resolved by 137,2016-05-16 06:15:00,2.683333333,0,3,0,2016-05
0,True,Caller 5422,Opened by  108,Phone,Location 143,Category 46,Subcategory 223,Symptom 592,2 - Medium,2 - Medium,Group 55,Resolver 56,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-16 06:16:00,0.466666667,0,3,0,2016-05
0,True,Caller 5472,Opened by  17,Phone,Location 161,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 06:23:00,0.35,0,3,0,2016-05
0,True,Caller 489,Opened by  17,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-05-16 06:24:00,0.133333333,0,3,0,2016-05
0,True,Caller 5422,Opened by  108,Phone,Location 143,Category 46,Subcategory 223,Symptom 592,2 - Medium,2 - Medium,Group 55,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-05-16 06:44:00,170.5166667,7,3,1,2016-05
0,True,Caller 2462,Opened by  17,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 06:49:00,1.216666667,0,3,0,2016-05
0,True,Caller 2928,Opened by  108,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-16 07:03:00,121.0666667,5,3,1,2016-05
0,True,Caller 3326,Opened by  17,Phone,Location 43,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-05-16 07:09:00,0.083333333,0,3,0,2016-05
0,True,Caller 909,Opened by  17,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 20,Resolver 225,False,False,Do Not Notify,?,?,?,code 6,Resolved by 204,2016-05-16 07:23:00,530.5166667,22,3,1,2016-05
0,True,Caller 2406,Opened by  17,Phone,Location 108,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 27,Resolver 111,False,False,Do Not Notify,?,?,?,code 6,Resolved by 100,2016-05-16 07:40:00,2.2,0,3,0,2016-05
0,True,Caller 5307,Opened by  108,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-16 07:41:00,0.383333333,0,3,0,2016-05
0,True,Caller 1465,Opened by  17,Phone,Location 91,Category 42,Subcategory 223,Symptom 65,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-05-16 07:42:00,8.916666667,0,3,0,2016-05
0,True,Caller 1465,Opened by  17,Phone,Location 91,Category 26,Subcategory 275,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 16,Resolved by 151,2016-05-16 07:53:00,2.95,0,3,0,2016-05
0,True,Caller 3621,Opened by  17,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,code 9,Resolved by 22,2016-05-16 07:54:00,0.816666667,0,3,0,2016-05
0,True,Caller 5146,Opened by  501,Phone,Location 82,Category 42,Subcategory 223,?,2 - Medium,2 - Medium,Group 70,Resolver 100,False,False,Do Not Notify,?,?,?,code 6,Resolved by 90,2016-05-16 07:56:00,2696.316667,112,3,1,2016-05
0,True,Caller 3729,Opened by  17,Phone,Location 111,Category 42,Subcategory 223,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 07:57:00,0.133333333,0,3,0,2016-05
0,True,Caller 991,Opened by  17,Phone,Location 204,Category 57,Subcategory 159,Symptom 296,2 - Medium,2 - Medium,Group 65,Resolver 180,False,False,Do Not Notify,?,?,?,?,Resolved by 163,2016-05-16 07:58:00,75.06666667,3,3,1,2016-05
0,True,Caller 824,Opened by  131,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,3 - Low,3 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-05-16 08:02:00,0.183333333,0,4,0,2016-05
0,True,Caller 4793,Opened by  17,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 08:03:00,0.416666667,0,3,0,2016-05
0,True,Caller 543,Opened by  108,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,code 6,Resolved by 52,2016-05-16 08:04:00,0.6,0,3,0,2016-05
0,True,Caller 3099,Opened by  17,Phone,Location 204,Category 35,Subcategory 28,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-05-16 08:07:00,0.116666667,0,3,0,2016-05
0,True,Caller 3764,Opened by  17,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 24,False,False,Do Not Notify,?,?,?,code 10,Resolved by 22,2016-05-16 08:08:00,97.28333333,4,3,1,2016-05
0,True,Caller 4647,Opened by  24,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-05-16 08:09:00,1.366666667,0,3,0,2016-05
0,True,Caller 1011,Opened by  24,Phone,Location 161,Category 42,Subcategory 223,Symptom 65,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-05-16 08:10:00,0.1,0,3,0,2016-05
0,True,Caller 3052,Opened by  280,Phone,Location 51,Category 42,Subcategory 29,Symptom 491,2 - Medium,2 - Medium,Group 55,Resolver 134,False,False,Do Not Notify,?,?,?,code 7,Resolved by 120,2016-05-16 08:13:00,3.25,0,3,0,2016-05
0,True,Caller 3099,Opened by  17,Phone,Location 204,Category 35,Subcategory 28,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-05-16 08:14:00,0.116666667,0,3,0,2016-05
0,True,Caller 1175,Opened by  55,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 20,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-05-16 08:17:00,8.216666667,0,3,0,2016-05
0,True,Caller 3174,Opened by  17,Phone,Location 93,Category 23,Subcategory 75,?,2 - Medium,2 - Medium,Group 20,Resolver 13,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 08:17:00,0.133333333,0,3,0,2016-05
0,True,Caller 5586,Opened by  17,Phone,Location 108,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-05-16 08:18:00,0.333333333,0,3,0,2016-05
0,True,Caller 700,Opened by  131,Phone,Location 161,Category 61,Subcategory 36,Symptom 458,2 - Medium,2 - Medium,Group 73,Resolver 217,False,False,Do Not Notify,?,?,?,code 6,Resolved by 198,2016-05-16 08:21:00,54.08333333,2,3,1,2016-05
0,True,Caller 1236,Opened by  24,Phone,Location 204,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-05-16 08:21:00,0.066666667,0,3,0,2016-05
0,True,Caller 4409,Opened by  17,Phone,Location 222,Category 24,Subcategory 164,Symptom 117,2 - Medium,2 - Medium,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-05-16 08:22:00,79.88333333,3,3,1,2016-05
0,True,Caller 4571,Opened by  501,Phone,Location 143,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 28,Resolver 236,False,False,Do Not Notify,?,?,?,code 9,Resolved by 215,2016-05-16 08:24:00,0.45,0,3,0,2016-05
0,True,Caller 208,Opened by  24,Phone,Location 143,Category 23,Subcategory 75,Symptom 376,2 - Medium,2 - Medium,Group 20,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-05-16 08:27:00,0.1,0,3,0,2016-05
0,True,Caller 347,Opened by  301,Phone,Location 128,Category 20,Subcategory 103,Symptom 387,2 - Medium,2 - Medium,Group 70,Resolver 149,False,False,Do Not Notify,?,?,?,code 9,Resolved by 133,2016-05-16 08:28:00,0.366666667,0,3,0,2016-05
0,True,Caller 1273,Opened by  55,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,code 6,Resolved by 27,2016-05-16 08:30:00,0.133333333,0,3,0,2016-05
0,True,Caller 1057,Opened by  17,Phone,Location 161,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,code 10,Resolved by 22,2016-05-16 08:30:00,2.216666667,0,3,0,2016-05
0,True,Caller 4815,Opened by  17,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 08:30:00,0.133333333,0,3,0,2016-05
0,True,Caller 4441,Opened by  17,Phone,Location 108,Category 24,Subcategory 174,?,2 - Medium,2 - Medium,Group 20,?,False,False,Do Not Notify,?,?,?,code 1,Resolved by 11,2016-05-16 08:32:00,0.25,0,3,0,2016-05
0,True,Caller 778,Opened by  17,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-05-16 08:34:00,0.133333333,0,3,0,2016-05
0,True,Caller 4400,Opened by  24,Phone,Location 93,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-05-16 08:34:00,0.033333333,0,3,0,2016-05
0,True,Caller 5273,Opened by  501,Phone,Location 204,Category 46,Subcategory 223,Symptom 416,2 - Medium,2 - Medium,Group 15,Resolver 176,False,False,Do Not Notify,?,?,?,code 6,Resolved by 159,2016-05-16 08:35:00,56.38333333,2,3,1,2016-05
0,True,Caller 4288,Opened by  24,Phone,Location 51,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-05-16 08:36:00,0.05,0,3,0,2016-05
0,True,Caller 4804,Opened by  131,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,3 - Low,3 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-05-16 08:37:00,0.2,0,4,0,2016-05
0,True,Caller 2872,Opened by  24,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-05-16 08:37:00,0.05,0,3,0,2016-05
0,True,Caller 1236,Opened by  17,Phone,Location 197,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-05-16 08:39:00,1.066666667,0,3,0,2016-05
0,True,Caller 578,Opened by  55,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,code 6,Resolved by 27,2016-05-16 08:43:00,0.116666667,0,3,0,2016-05
0,True,Caller 3870,Opened by  24,Phone,Location 161,Category 34,Subcategory 205,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 89,False,False,Do Not Notify,?,?,?,code 8,Resolved by 81,2016-05-16 08:44:00,0.983333333,0,3,0,2016-05
0,True,Caller 5510,Opened by  17,Phone,Location 161,Category 26,Subcategory 175,Symptom 130,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-05-16 08:45:00,0.316666667,0,3,0,2016-05
